id,Variant Inventory Qty,year,Image Src,Body (HTML),Type,Title,author,Vendor,Handle,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code
933,1,1990,http://images.amazon.com/images/P/0671694049.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Douglas Adams</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Classics,LONG DARK TEA TIME OF THE SOUL,Douglas Adams,Pocket,long-dark-tea-time-of-the-soul,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
934,11,1995,http://images.amazon.com/images/P/080901582X.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Langston Hughes</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,The Return of Simple,Langston Hughes,Hill &amp; Wang,the-return-of-simple,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
935,5,2001,http://images.amazon.com/images/P/0449006557.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Anne Perry</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,Half Moon Street (Charlotte &amp; Thomas Pitt Novels (Paperback)),Anne Perry,Ballantine Books,half-moon-street-charlotte-amp-thomas-pitt-novels-paperback-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
936,15,2003,http://images.amazon.com/images/P/0373250339.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Carol Matthews</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Classics,A Minor Indiscretion (Red Dress Ink (Paperback)),Carol Matthews,Red Dress Ink,a-minor-indiscretion-red-dress-ink-paperback-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
937,16,2002,http://images.amazon.com/images/P/0380820447.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Carole Matthews</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Horror,For Better; for Worse: A Novel,Carole Matthews,Avon Trade,for-better-for-worse-a-novel,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
938,18,2000,http://images.amazon.com/images/P/0385497679.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Jacqueline L. Tobin</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,Hidden in Plain View: A Secret Story of Quilts and the Underground Railroad,Jacqueline L. Tobin,Anchor Pub,hidden-in-plain-view-a-secret-story-of-quilts-and-the-underground-railroad,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
939,13,1995,http://images.amazon.com/images/P/0451454243.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Marion Zimmer Bradley</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",True Crime,The Forest House,Marion Zimmer Bradley,Roc,the-forest-house,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
940,11,1988,http://images.amazon.com/images/P/0941423042.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Andrei Codrescu</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,American Poetry Since 1970: Up Late,Andrei Codrescu,Four Walls Eight Windows,american-poetry-since-1970-up-late,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
941,15,2001,http://images.amazon.com/images/P/0373871562.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Carolyne Aarsen</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Historical Fiction,Twin Blessings (Love Inspired (Numbered)),Carolyne Aarsen,Steeple Hill,twin-blessings-love-inspired-numbered-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
942,4,1996,http://images.amazon.com/images/P/0553101439.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Louis L'Amour</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Biographies and Autobiographies,West of Dodge: Frontier Stories,Louis L'Amour,Bantam,west-of-dodge-frontier-stories,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
943,1,1987,http://images.amazon.com/images/P/0898151910.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Jack Chapman</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Memoir,How to Make $1;000 a Minute: Negotiating Salaries and Raises,Jack Chapman,Ten Speed Pr,how-to-make-1-000-a-minute-negotiating-salaries-and-raises,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
944,5,1981,http://images.amazon.com/images/P/0835949362.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Anthony J Alessandra</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,Non-manipulative selling,Anthony J Alessandra,Reston Pub. Co,non-manipulative-selling,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
945,1,1985,http://images.amazon.com/images/P/0880701102.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Charles R. Swindoll</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Poetry,Come Before Winter and Share My Hope,Charles R. Swindoll,Word Publishing,come-before-winter-and-share-my-hope,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
946,18,2000,http://images.amazon.com/images/P/039914563X.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Tom Clancy</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Poetry,The Bear and the Dragon,Tom Clancy,G. P. Putnam's Sons,the-bear-and-the-dragon,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
947,18,1992,http://images.amazon.com/images/P/0312853238.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Orson Scott Card</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Memoir,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,Tor Books,ender-s-game-ender-wiggins-saga-paperback-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
948,4,1986,http://images.amazon.com/images/P/0688048730.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: V. A Howard</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Historical Fiction,Thinking on paper,V. A Howard,W. Morrow,thinking-on-paper,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
949,6,1999,http://images.amazon.com/images/P/0425161722.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Tom Clancy</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Memoir,Net Force,Tom Clancy,Berkley Publishing Group,net-force,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
950,2,1999,http://images.amazon.com/images/P/0385493800.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: John Grisham</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Comic Book or Graphic Novel,The Testament,John Grisham,Doubleday Books,the-testament,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
951,15,2000,http://images.amazon.com/images/P/0849916399.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Walter P. Wilson</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Historical Fiction,The Internet Church,Walter P. Wilson,W Publishing Group,the-internet-church,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
952,4,2000,http://images.amazon.com/images/P/1928791107.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Bruce Fries</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,The Mp3 and Internet Audio Handbook: Your Guide to the Digital Music Revolution,Bruce Fries,Teamcom Books,the-mp3-and-internet-audio-handbook-your-guide-to-the-digital-music-revolution,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
953,13,1992,http://images.amazon.com/images/P/067175145X.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Rush H.; III Limbaugh</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Literary Fiction,The Way Things Ought to Be,Rush H.; III Limbaugh,Pocket Books,the-way-things-ought-to-be,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
954,8,1992,http://images.amazon.com/images/P/0440211727.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: JOHN GRISHAM</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Action and Adventure,A Time to Kill,JOHN GRISHAM,Dell,a-time-to-kill,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
955,3,1995,http://images.amazon.com/images/P/0877192820.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Anne Dingus</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,The Truth About Texas: Who Needs to Brag? We'Ve Got the Facts,Anne Dingus,Gulf Publishing Company,the-truth-about-texas-who-needs-to-brag-we-ve-got-the-facts,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
956,2,1982,http://images.amazon.com/images/P/0380002450.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Kate Chopin</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,Awakening,Kate Chopin,Avon,awakening,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
957,18,1999,http://images.amazon.com/images/P/0793133955.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Kirk Kazanjian</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Literary Fiction,Wall Street's Picks for 2000: An Insider's Guide to the Year's Best Stocks &amp; Mutual Funds (Wall Street's Picks),Kirk Kazanjian,Dearborn Financial Publishing,wall-street-s-picks-for-2000-an-insider-s-guide-to-the-year-s-best-stocks-amp-mutual-funds-wall-street-s-picks-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
958,9,1974,http://images.amazon.com/images/P/0394178017.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Donald Merriam Allen</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Essays,Poetics of the New American Poetry,Donald Merriam Allen,Grove Press,poetics-of-the-new-american-poetry,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
959,15,1992,http://images.amazon.com/images/P/0425134350.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Tom Clancy</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Fantasy,Patriot Games,Tom Clancy,Berkley Publishing Group,patriot-games,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
960,10,1995,http://images.amazon.com/images/P/0385479689.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: William Maples</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Essays,Dead Men Do Tell Tales: The Strange and Fascinating Cases of a Forensic Anthropologist,William Maples,Main Street Books,dead-men-do-tell-tales-the-strange-and-fascinating-cases-of-a-forensic-anthropologist,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
961,14,1991,http://images.amazon.com/images/P/0380754851.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Carl Hausman</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Short Stories,Moonlighting: 148 Great Ways to Make Money on the Side,Carl Hausman,Harpercollins,moonlighting-148-great-ways-to-make-money-on-the-side,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
962,16,1981,http://images.amazon.com/images/P/0380538504.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Richard Peck</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,Amanda Miranda,Richard Peck,Harper Mass Market Paperbacks (Mm),amanda-miranda,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
963,3,2003,http://images.amazon.com/images/P/044661162X.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Michael Connelly</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Literary Fiction,Chasing the Dime,Michael Connelly,Warner Books,chasing-the-dime,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
964,7,1991,http://images.amazon.com/images/P/0671742566.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Judith McNaught</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,Tender Triumph (Sonnet Books),Judith McNaught,Pocket,tender-triumph-sonnet-books-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
965,20,1998,http://images.amazon.com/images/P/0515122408.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Lilian Jackson Braun</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Fantasy,The Cat Who Tailed a Thief,Lilian Jackson Braun,Jove Books,the-cat-who-tailed-a-thief,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
966,2,1998,http://images.amazon.com/images/P/0440222818.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: John T. Lescroart</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Women's Fiction,Guilt,John T. Lescroart,Island,guilt,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
967,2,2001,http://images.amazon.com/images/P/0451204050.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: John Jakes</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Romance,On Secret Service,John Jakes,Signet Book,on-secret-service,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
968,17,1999,http://images.amazon.com/images/P/038533334X.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Alice McDermott</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Science Fiction,Charming Billy,Alice McDermott,Delta,charming-billy,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
969,13,1986,http://images.amazon.com/images/P/0449131548.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Hilary Bailey</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Self-Help,All the Days of My Life,Hilary Bailey,Fawcett Books,all-the-days-of-my-life,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
970,17,1991,http://images.amazon.com/images/P/0440120470.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Howard Fast</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Historical Fiction,The Dinner Party,Howard Fast,Dell Publishing Company,the-dinner-party,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
971,11,1996,http://images.amazon.com/images/P/0451188209.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Jessica Fletcher</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",True Crime,A Palette for Murder: Murder She Wrote (Murder She Wrote (Paperback)),Jessica Fletcher,Signet Book,a-palette-for-murder-murder-she-wrote-murder-she-wrote-paperback-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
972,16,1987,http://images.amazon.com/images/P/0440130913.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Belva Plain</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",True Crime,Golden Cup,Belva Plain,Dell,golden-cup,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
973,19,2001,http://images.amazon.com/images/P/0449001954.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Margaret Truman</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Short Stories,Murder at the Library of Congress (Capital Crimes (Paperback)),Margaret Truman,Fawcett Books,murder-at-the-library-of-congress-capital-crimes-paperback-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
974,15,1999,http://images.amazon.com/images/P/0345404777.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: RICHARD NORTH PATTERSON</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Comic Book or Graphic Novel,No Safe Place,RICHARD NORTH PATTERSON,Ballantine Books,no-safe-place,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
975,2,1999,http://images.amazon.com/images/P/0451185277.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Eileen Goudge</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Fantasy,Thorns of Truth,Eileen Goudge,Signet Book,thorns-of-truth,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
976,5,2000,http://images.amazon.com/images/P/0440224829.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: DANIELLE STEEL</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Science Fiction,Granny Dan,DANIELLE STEEL,Random House; Inc.,granny-dan,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
977,16,1993,http://images.amazon.com/images/P/0671779338.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Arnette Lamb</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Short Stories,Border Bride,Arnette Lamb,Pocket,border-bride,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
978,11,2004,http://images.amazon.com/images/P/0515134368.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Catherine Coulter</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Memoir,The Penwyth Curse,Catherine Coulter,Jove Books,the-penwyth-curse,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
979,20,1992,http://images.amazon.com/images/P/0380759497.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Piers Anthony</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Detective and Mystery,Xanth 15: The Color of Her Panties,Piers Anthony,Eos,xanth-15-the-color-of-her-panties,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
980,2,1992,http://images.amazon.com/images/P/3442098424.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Anne Rice</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Horror,Der FÃ?ÃÂ¼rst der Finsternis. Roman.,Anne Rice,Goldmann,der-fã-ã-â¼rst-der-finsternis-roman-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
981,17,1996,http://images.amazon.com/images/P/0394578791.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: WALTER CRONKITE</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",True Crime,A Reporter's Life,WALTER CRONKITE,Knopf,a-reporter-s-life,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
982,2,1995,http://images.amazon.com/images/P/1558505377.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Tom Mula</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Suspense and Thrillers,Jacob Marley's Christmas Carol,Tom Mula,Adams Media Corp,jacob-marley-s-christmas-carol,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
983,3,2003,http://images.amazon.com/images/P/0373245696.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Lois Faye Dyer</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Classics,Practice Makes Pregnant   Manhattan Multiples (Silhouette Special Edition; 1569),Lois Faye Dyer,Silhouette,practice-makes-pregnant-manhattan-multiples-silhouette-special-edition-1569-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
984,9,2002,http://images.amazon.com/images/P/0743201078.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Sharon Lamb</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Historical Fiction,The Secret Lives of Girls: What Good Girls Really Do--Sex Play; Aggression; and Their Guilt,Sharon Lamb,Free Press,the-secret-lives-of-girls-what-good-girls-really-do-sex-play-aggression-and-their-guilt,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
985,15,2000,http://images.amazon.com/images/P/068983571X.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Sir Arthur Conan Doyle</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Horror,Hound of the Baskervilles (Aladdin Classics),Sir Arthur Conan Doyle,Aladdin,hound-of-the-baskervilles-aladdin-classics-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
986,5,1983,http://images.amazon.com/images/P/0553256785.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: AGATHA CHRISTIE</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Horror,SLEEPING MURDER,AGATHA CHRISTIE,Bantam,sleeping-murder,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
987,3,2004,http://images.amazon.com/images/P/0892967994.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Mark Cohen</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",True Crime,The Fractal Murders (Pepper Keane Mysteries),Mark Cohen,Mysterious Press,the-fractal-murders-pepper-keane-mysteries-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
